LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
5/6/70 00:00,9.5,0,9.5,0,8.1,0.5,10.6,0,2.5,9.4,1.1,3.8,3.6,19.1,13.1,0,3.6,11.4,2.2,0,9.2,0,3.6,0,12.5,0
5/7/70 00:00,9.5,0,7.5,0,5.9,0.3,6.7,1.3,6.4,0,6.7,0,3.6,0,9.5,0,8.7,6.9,6.2,2,9.2,0,6.4,0.8,13.6,0
5/8/70 00:00,10,0,12.8,0,5.6,0.3,6.1,2.5,9.7,0,11.7,1,9.5,0,10.6,0,6.4,5.6,12.3,3.6,10.6,7.4,6.7,1.8,10,0
5/9/70 00:00,8.7,0.5,12.8,0,10.3,0,8.1,0,9.7,1.8,9.2,6.1,11.2,0,8.7,0,6.7,0,12,0,7.8,0,7,0,6.9,1.3
5/10/70 00:00,4.5,0.8,7.5,7.6,8.6,0,5.6,4.1,13.6,4.3,14.2,20.6,7.8,9.7,6.7,0,7.8,0,14.7,0,7.5,0.5,10.6,0,4.5,0.8
5/11/70 00:00,0.6,7.6,6.4,0,12.8,0,7.5,2,9.5,0.5,9.2,0.3,6.1,0.8,3.9,0,8.4,2.5,13.4,0,7.8,0,8.6,0,5.6,7.4
5/12/70 00:00,2.5,1,3.3,1.8,7.8,4.8,4.5,7.1,10,0,9.5,0,9.5,0,4.2,0,3.4,3,10.8,0,8.9,0,9.5,0,3.9,0.3
5/13/70 00:00,5.3,0,7,0,7.3,28.2,4.4,8.4,10.6,0.3,10.8,0,6.4,8.9,4.8,3.3,3.1,4.3,13.1,2,11.1,0,11.7,0,6.1,0.5
5/14/70 00:00,7.8,0,8.9,0,6.2,0.3,6.1,0,11.7,0,12,0,9.2,0,7.8,0,4.5,5.1,12.5,0,12,0,6.7,3,5.6,9.4
5/15/70 00:00,13.6,0,13.4,0,7.3,0,6.4,0,11.7,0,10.3,1.5,8.9,0,11.7,0,1.7,2,9.8,17.3,16.4,0,6.4,0.8,7.8,5.3
5/16/70 00:00,16.2,0,17,0,6.4,0,8.1,0,14.5,1.5,13.9,14,11.2,2.3,17.5,0,3.4,0,12,10.2,13.6,2.8,4.7,0,10.8,0
5/17/70 00:00,9.7,0,11.7,0,10,0,13.9,0,12,8.9,11.4,1,10.8,23.6,16.4,0,8.4,0,8.1,2.5,10.6,0,4.5,0,20,0
5/18/70 00:00,6.2,0,7.5,0,11.7,31.2,13.1,6.4,12,0,12.2,0,12.5,0,8.3,0,11.2,0,10,0,10,0,5,0,10,0
5/19/70 00:00,9.5,0,12.5,0,11.7,1.5,17,0,15.6,0,16.4,0,14.4,0,9.4,0,13.1,0,18.1,0,10.9,0,7.2,0,5.6,0
5/20/70 00:00,8.1,1.3,8.1,0,12.8,3.3,14.5,4.8,16.7,0,14.2,0,12.2,0,12.8,0,12.8,0,14.4,0,12.3,0,7.2,0,10,3.3
5/21/70 00:00,10.3,0,11.7,0,11.1,0.3,8.6,0,14.5,0,14.7,0,10,0,11.4,0,8.9,0,13.7,0,12,5.3,10.3,1,13.6,0
5/22/70 00:00,13.6,0,15.6,0,8.7,1,9.8,11.7,16.2,5.1,14.5,0,8.1,2.3,16.9,0,2.5,0.3,18.1,6.6,13.1,3.3,7.5,0.5,13.3,0
5/23/70 00:00,12.5,0,12.2,0,11.4,0,12.8,0,13.6,0,12.8,0,12.5,0,16.7,1.3,5,5.8,10.9,0,13.1,0,6.2,0,16.1,0
5/24/70 00:00,11.4,0,11.7,0,7.8,0,5.6,0,10.8,0,10.8,0,9.2,0,10.3,1.5,7.2,2.8,9.7,0.5,13.4,0,6.2,1.5,15.6,32.3
5/25/70 00:00,12,0,14.2,0,4.8,0,7,0,10.8,12.2,11.7,6.4,6.7,11.7,6.1,0,3.4,0,13.9,9.4,16.4,0,6.4,0,5,13.7
5/26/70 00:00,11.1,1.5,10.3,12.2,12.2,10.2,13.9,9.7,16.4,0.5,13.9,4.8,14.8,6.9,3.4,7.1,4.7,11.4,12,0,12.5,0,5.3,0.5,2.8,0
5/27/70 00:00,9.7,4.6,9.2,1,13.1,18.3,15.8,14.7,10.9,0,8.9,0,10.9,0,5.6,0,15,0,7.8,0,11.7,1.8,8.3,6.9,8.6,0.8
5/28/70 00:00,5.9,1.5,8.1,0,10,0,7,0,9.5,0,10,0,10.3,0,7,0,8.4,23.9,8.6,0,11.7,3.8,8.4,1.8,11.4,3.8
5/29/70 00:00,9.5,0,10.6,0,9.5,0,8.6,0,12.5,0,12,0,11.4,0,11.9,0,1.7,0.8,11.9,0,12,1,8.7,2.5,14.7,2.5
5/30/70 00:00,10.9,0.3,12.2,0,14.2,0,12.5,0,16.7,0,16.4,0,13.9,0,11.4,0,6.7,0,15.9,0,12.3,0,8.4,0,16.1,3.3
5/31/70 00:00,11.7,0,13.3,0,15.9,0,16.1,0.3,19.5,1.3,19.7,3.3,16.1,4.8,12.3,0,9.5,0.3,19.5,0,14.2,0,10.3,0.3,15.3,1.5
6/1/70 00:00,15.9,0,17,0,12.8,1.8,12.5,8.9,23.1,3.3,22.3,2,11.7,7.4,17.5,0,2.8,0,22.5,0,19.5,0,9.5,0.8,13.9,0
6/2/70 00:00,19.5,0,22,0,15,0,19.2,10.7,24.2,0,22.5,0.5,18.3,0,19.2,0,2,11.2,21.1,0,22.5,0,8.4,0.5,17,0.3
6/3/70 00:00,22,0,21.7,0,16.1,1.5,17.3,16.5,15.6,0.3,12.2,0.3,15.6,4.6,23.6,0,9.5,0.3,13.4,0.5,19.8,0,11.4,0,19.2,0
6/4/70 00:00,21.7,0,19.7,0.3,10.8,4.3,9.5,0,13.1,0,13.6,0,12.5,0,23.6,0,3.9,11.7,12.5,0,15,0,10.8,0,20.6,0
6/5/70 00:00,17.5,0,13.9,0,8.4,0,10.3,6.1,15.6,1,16.1,0,15,23.9,20,0,1.4,0,17.3,0,15.3,0,10.9,0,22,0
6/6/70 00:00,20.6,0,18.4,0,8.4,10.7,7.5,13.5,12.8,0.8,13.1,0,11.4,1,17.5,0,1.9,0,12.8,0,18.1,0,10.3,0,20,0
6/7/70 00:00,20,4.8,18.7,0,14.7,8.4,9.8,1.3,16.1,0,15.9,0,13.3,0,25,0,9.2,1.8,14.8,0,14.7,0,9.8,3.3,17.3,0
6/8/70 00:00,16.1,0.5,17.2,0.5,12.8,39.1,14.8,0,19.5,0,20.3,0,17.8,0,17.8,0.5,15.6,20.8,20.8,0,13.9,0,6.1,0,26.7,5.3
6/9/70 00:00,16.2,0.3,15.3,1.5,19.5,0,18.6,0,21.7,0,22.8,0,21.1,0,17.5,7.1,13.1,0.8,22,0,12.8,6.1,8.1,0,20,4.3
6/10/70 00:00,13.1,8.9,14.7,0,18.9,0,20.3,0,22.8,0,23.6,0,21.9,0,10,34.8,15.9,0,23.6,0,12.3,0,9.2,0,19.5,10.2
6/11/70 00:00,10.9,1.3,13.3,0.5,17.5,0.3,18.6,9.9,19.5,0,21.1,0,18.1,1,11.2,15.7,14.2,5.1,24.5,0,13.1,20.8,10.3,0,18.1,1.8
6/12/70 00:00,10.3,0,12.5,0,12.5,0.5,10.6,5.6,17,0,17.5,0,14.2,0,10.6,0.5,9.2,0,17.5,1.8,14.5,0,10.8,0,20.6,2.8
6/13/70 00:00,10.8,75.9,16.1,0,8.1,1,7.5,3,13.6,0,15,0,11.7,0,16.7,20.3,4.7,0,13.4,0,16.7,0,12.2,1,20.6,0
6/14/70 00:00,14.7,9.9,19.5,1.8,12.3,0,13.1,0,15.8,0,16.1,0,14.5,0,19.5,25.9,5.3,0,13.9,0,16.7,0.5,12,0,17.8,0
6/15/70 00:00,12.8,16.3,17.5,3.8,18.1,0,16.7,0,18.9,0,17.8,0,18.1,0,17,14.5,12.3,0,15.3,5.8,13.9,1,10,0,18.6,0
6/16/70 00:00,12.8,7.4,13.7,11.2,16.7,0,18.3,0,20,0,19.2,0,20.6,0,16.9,1.3,14.5,0,19.5,0,13.9,0,10.9,0,20,4.6
6/17/70 00:00,13.1,0,13.4,0,17.2,0,19.2,0,20.8,0,20,2.3,20.3,0,14.7,0,15.3,0,22,1.8,14.7,0,11.2,0,15.9,0
6/18/70 00:00,17,0,17.2,0,17.5,1.3,18.3,0,23.6,1.8,23.1,0,20.3,7.6,15.3,12.2,15.6,0,21.4,1.3,16.4,0,10.6,0,13.1,0
6/19/70 00:00,15.3,0,15.8,0,15.6,1.8,19.5,0,18.1,0,15.6,0,18.3,2,15.6,0.8,18.9,0,10,0,18.1,0,11.1,0,12.5,0
6/20/70 00:00,18.9,0,18.1,0,14.8,0,17.5,0,13.1,0,11.1,0,12.5,0.5,17.8,0,20.9,0,10.9,0,19.2,0,12.8,0,15.3,0
6/21/70 00:00,20.9,0.5,22,0,14.7,0,14.2,0,16.4,0,15.6,0,14.2,0,19.2,0,16.7,15.7,12.2,0,19.5,0,12.5,3.8,17.2,0
6/22/70 00:00,17.5,0,17.5,0,15.9,0,14.2,0,19.5,0.3,18.4,0,16.1,0.3,23.9,0,12.5,0,16.4,0,18.6,0,12,0,19.8,0
6/23/70 00:00,17.3,0,17.5,0,16.1,10.7,16.7,5.1,19.2,0,20,0,17.8,0,17.5,0,9.2,0,18.1,0,16.1,0,8.9,2,18.4,3
6/24/70 00:00,17.5,0,18.4,0,16.7,0,17.3,0,21.4,3.6,20.6,9.7,20,0.5,19.2,0,15,0,20,5.8,15.3,0,10.9,0,13.7,0
6/25/70 00:00,17.5,0,17,0,13.1,0,15.6,0,15,0,13.1,0,13.4,5.8,18.1,0,15,0,13.6,0,17,0,9.8,0,15.9,9.1
6/26/70 00:00,19.7,0,18.6,0.5,16.1,1,14.5,0,15.3,0,15,0,13.4,0,18.1,0,16.4,0.8,13.6,17.3,17.5,0,9.5,0,17.8,0
6/27/70 00:00,19.5,0,18.9,1.8,14.7,13,12.2,18.3,13.9,23.1,17,9.1,13.1,5.3,21.4,0,15.9,4.8,15.3,1,14.5,8.9,12,0.5,20,2
6/28/70 00:00,13.9,0.3,13.7,0,12.8,0.8,12.8,2.8,15.3,0,15.9,0,15,0,17.8,8.9,17,3.6,15.8,0,13.7,0.3,11.7,2.3,24.7,0
6/29/70 00:00,10.6,14.2,14.2,0,15.3,0,15.6,0,17,10.2,16.7,3,16.4,28.2,16.4,5.1,12.2,0,19.7,2.8,13.1,0.8,10.3,0.5,25.3,0
6/30/70 00:00,8.6,18.8,11.4,66.3,13.9,0,16.4,2.3,19.2,4.3,20.3,0,16.4,2.3,16.4,9.1,15.3,0,20,0,13.4,0,14.8,0,25.3,7.1
7/1/70 00:00,15.6,0,14.5,14,10.8,25.4,11.1,6.4,17.3,0,18.1,1.5,16.4,0,13.7,14.2,14.7,0.8,18.4,2.3,16.1,0,14.5,0,20.3,0
7/2/70 00:00,14.8,0,15.3,0,13.1,0,13.4,0,17.8,0,17.8,0,19.7,0,15.3,0,11.1,2.3,20,0,18.9,0,13.7,0,17.5,4.3
7/3/70 00:00,17.8,0,18.9,0,14.5,0,17,0,22,0,20.6,0,21.4,0,16.7,0.3,11.1,0,21.7,0.3,20,0,13.6,0,14.2,0.5
7/4/70 00:00,20.8,0,22.5,0,15.9,20.1,15.9,0,22,1.8,21.1,4.8,20,29.2,19.8,0,10.9,0,19.2,0,18.9,0,14.8,0,15.3,0
7/5/70 00:00,20,0,18.9,2.3,20.9,0,20,1,18.7,0,19.4,1,18.4,9.7,21.4,0,15.3,0.8,18.7,0,17.2,0,10.9,0,20.6,2
7/6/70 00:00,20.8,0,17.8,0,20.3,0,15,0,20.3,0,20.3,0,18.3,0,20.3,3.8,11.4,0,18.3,0,16.1,0,11.1,0,22,2.3
7/7/70 00:00,20.6,0,20,0,18.4,0,17.8,0,21.7,0,21.1,0,19.2,0,18.6,0,7.5,0,21.1,0,18.6,0,8.9,0,18.9,0
7/8/70 00:00,21.2,0,16.7,0,19.7,0,21.4,0,23.9,0,23.9,0,21.7,1.3,22.5,0,14.2,0,22,0,18.9,0,9.2,0.5,19.5,0
7/9/70 00:00,21.4,0,20.3,28.4,18.7,0,22,0,23.9,0,23.1,0,23.4,0,19.2,0,17.5,0,20.6,0,17.2,0,11.1,0,25,0
7/10/70 00:00,20.6,0,17.5,26.4,21.4,0,22.2,0,24.5,0.3,23.9,0.8,23.6,0,21.1,8.1,20,0,20,1.3,16.4,0,12.5,3.8,25.6,0
7/11/70 00:00,18.3,6.4,17.8,9.1,20.3,7.1,16.4,37.8,18.6,1.5,19.2,18,16.4,0,22,1.8,17.8,0.8,21.4,0.3,16.7,0,12.8,0,26.7,1
7/12/70 00:00,13.6,6.6,15.6,0,13.3,9.9,13.6,4.6,18.6,0,19.8,0,15.9,1.8,20.6,5.6,13.6,15.5,19.8,0,17,0,12.3,0,24.2,5.3
7/13/70 00:00,14.7,0,15.6,0,13.6,3.8,13.4,5.8,17.2,0,17.5,0,17,0,18.6,0,6.1,2.8,16.7,0,17,0,12.5,0,21.7,0.3
7/14/70 00:00,17,0,17.2,0,15.3,0,15,0,20.3,2,17.8,3,18.1,0,19.2,0,9.2,0,21.4,7.4,17.5,0,11.7,0.8,18.4,32.5
7/15/70 00:00,20.3,0,18.9,0,15.6,0,17.5,0,21.1,2.3,24.2,4.1,19.5,19.6,20.6,0,17.3,0,24.7,8.9,20.3,0,9.5,0,20.3,0
7/16/70 00:00,23.1,0,18.4,0,19.2,0,20.8,0,20.6,2.3,19.5,5.1,21.7,4.8,21.1,0,16.7,0,18.3,0,17.8,0,9.5,0,23.4,0
7/17/70 00:00,19.5,6.6,15.9,4.6,16.7,6.1,18.9,0,20.6,0,20,0.8,21.1,1.3,18.3,4.8,20.6,1,22,1,17.3,0,11.4,2.8,17.3,0
7/18/70 00:00,15.9,0,16.1,0,18.1,0,19.5,0,17.8,0,16.1,0,15.8,3,16.4,3,20.6,0,18.1,0,20.3,0,10.3,0,14.8,4.6
7/19/70 00:00,19.2,0,18.1,0,19.5,0,18.3,0,14.5,0.5,14.2,4.1,15,0,14.8,0,19.2,7.1,14.7,11.4,20,0,8.6,0,15.3,0
7/20/70 00:00,19.5,0.8,17.5,7.1,19.2,3.3,18.4,0,20.6,14.2,18.1,33,16.7,11.4,20.6,0,17.3,0,16.4,21.6,18.9,0,9.8,1.3,17,0
7/21/70 00:00,17,9.7,16.7,2.8,20,7.1,21.1,1,16.9,0.3,14.2,0,17.2,6.1,22.8,0.3,16.7,2.5,16.1,0,15,0,15.8,0,20.9,0
7/22/70 00:00,16.1,0,14.7,0,19.2,0,18.9,0,20,0,18.4,0,18.6,0,19.7,0,19.4,0,17.8,0,15.9,0,10,0.8,21.7,1.5
7/23/70 00:00,15.8,0,15.9,0.3,21.7,0,22,0,22.2,0,21.4,0,21.4,0,18.4,0,13.4,0.5,18.9,0,16.1,0,11.1,0.5,21.4,3.8
7/24/70 00:00,16.7,0,16.1,3.6,21.4,0,22.5,0,24.5,0,22.5,0,23.6,0,21.1,0,9.7,0.5,20.6,0,16.4,1,13.9,0,20,4.3
7/25/70 00:00,14.5,13,13.3,0,22.5,0,23.9,0,25.6,0,23.9,0,23.7,0.3,18.9,0,10.6,0,22.5,0,13.1,15,15,0,21.4,3
7/26/70 00:00,16.1,0,12,0,22.8,0,23.9,0,25,0,23.6,1.3,23.9,0,16.4,0,18.6,0,24.2,0,16.1,4.3,15.6,0,22,0
7/27/70 00:00,16.4,14,13.4,23.1,21.1,0,23.4,0,26.4,0,25.6,0,25.9,0,17.5,1,20.8,0,24.8,0,15.3,1.5,15,0,19.7,0
7/28/70 00:00,18.4,0.3,13.1,2.5,22.5,0,24.7,0,26.1,1.5,24.7,13.5,25.3,0,19.5,0,19.8,0,26.4,0,15.6,0,17.3,0,23.1,0
7/29/70 00:00,14.5,0,13.6,3.8,22.3,0,24.2,3.6,27.3,0,25.6,0,24.5,0,20.6,2.5,21.1,0,25.6,0,14.2,11.9,17.5,0,25,4.1
7/30/70 00:00,13.9,0.3,14.4,0,21.7,0,23.4,0,27,4.1,25.9,1.5,23.1,0,16.7,0,18.6,0,24.2,0,16.1,0,16.1,0,23.6,0
7/31/70 00:00,16.4,0,14.8,0,22,0,21.7,0,24.8,24.1,24.5,1,24.7,31.5,17.8,0,19.2,0,25,59.2,15.6,0,12.2,0,18.4,0
8/1/70 00:00,17,0,17.5,0,21.2,0,21.1,0,25,6.1,25.6,0,23.3,10.2,16.7,0,23.1,0,23.6,0,17.5,0,16.4,0,21.4,0
8/2/70 00:00,17.3,0,17.5,0,21.7,0.5,21.1,10.7,23.1,0.3,23.3,0,23.1,0,14.2,0,22.3,0,20.6,0,16.1,0,13.4,0,14.4,0
8/3/70 00:00,17.5,0,18.1,0,18.6,0,22.5,0,20,8.6,21.7,0,18.3,2.8,17,0,21.7,6.4,18.9,7.1,17,0,10.9,0,15.6,0
8/4/70 00:00,18.6,0,18.4,0,15.8,13.2,15,17.3,17,0,17,0,14.5,0,19.7,0,21.1,1,16.1,0,16.7,0,12,0,19.7,0
8/5/70 00:00,22.3,0,19.2,0,18.1,0,14.5,0,18.1,0,17.5,0,15.3,0,23.9,0,22,0,16.4,0,18.4,0,15,0,21.7,0
8/6/70 00:00,24.2,0,20.8,0,16.4,0,16.1,0,19.5,0,18.9,0,17.5,0,25.3,0,23.6,0,18.4,0,17.8,0,14.2,0,23.9,0
8/7/70 00:00,21.1,0,21.7,0,21.4,0.3,18.4,0,21.4,0,22.3,1.3,19.8,0,27.5,0,23.1,5.8,19.2,0,17.5,1,12.8,0,26.1,0
8/8/70 00:00,15.3,3.6,14.4,0.8,20.9,4.8,20.3,0,22,0,22,0,20,0,22,6.9,20,73.4,20.3,0,17,0,13.1,0,25,0
8/9/70 00:00,15.3,0,14.7,0,22,0,21.1,0,23.6,0,23.9,0,21.4,0,17,0.8,20.6,25.7,21.1,0,15.6,0,7.5,0,20.3,0
8/10/70 00:00,18.9,0,17.5,0,18.9,6.9,19.5,1,24.2,0,23.4,0,23.4,0,17.8,0,20.9,0,22.2,0,17.2,0,10.6,0,19.5,0
8/11/70 00:00,19.2,0,15.6,0,20.6,36.1,20,0,24.8,1.3,24.5,0.5,22.5,0,21.7,0,15.6,29.5,22.3,0.3,20,0,8.9,0,24.7,0
8/12/70 00:00,19.7,0,18.7,0,19.2,40.4,22,38.9,23.9,0,24.2,0,17.8,0,19.7,0,13.7,9.9,23.1,0,16.4,3.3,10.3,0.3,23.9,0
8/13/70 00:00,15.3,0,13.9,11.4,19.8,0,21.2,1,25.3,0,23.6,0,22.3,0.5,21.1,0,17.8,18.3,22,10.4,17,0,13.1,0.3,25.3,0
8/14/70 00:00,12.5,0,13.1,1,23.1,0.3,23.4,0,25.9,0,24.2,0,23.4,0,13.6,2.5,18.3,0.5,23.6,0,16.4,0,9.5,0,22,0
8/15/70 00:00,15.3,0,15,0,22.8,0,23.6,0,26.4,0,25.6,0,25.3,0,15.6,0,22.5,0,25,0,18.9,0,7.8,6.4,17.5,2
8/16/70 00:00,19.2,0,12.8,0,23.1,0,23.6,0,26.4,4.1,23.6,43.4,25.3,8.4,20.9,0,21.4,0,22.5,0,15.6,0,8.7,0,15.3,0
8/17/70 00:00,13.9,0,9.5,0,20,0,20.9,0,19.2,0,18.1,0,20.3,0,14.5,0,20.6,0,19.2,0,14.5,0,9.5,0,22.8,0.5
8/18/70 00:00,11.7,0,9.7,1.3,18.9,0,18.6,0,17.5,0,16.7,0,16.1,0,11.7,0,19.2,40.1,17,0,15,0,10.3,0,21.7,0
8/19/70 00:00,13.9,0,12.5,0,15,0,13.9,0,19.2,0.8,16.4,0,17,0,12.5,0,11.4,62.2,20.6,14.5,15.6,0,11.7,0,15.3,0
8/20/70 00:00,15.9,0,15.6,0,16.4,0,16.4,3.6,24.2,1.8,22,6.4,18.9,45.7,16.7,0,8.1,3,20.6,0,16.1,0,11.1,0,15.3,0
8/21/70 00:00,17.5,0,16.1,0,16.4,19.3,15.6,6.9,18.6,0,16.7,0,17.2,0,18.6,0,11.4,0,16.7,0,15.9,0,12.8,0,15.6,16.5
8/22/70 00:00,19.2,0,16.7,0,17.3,0,15.6,0,13.6,0,14.2,0,13.1,0,19.5,0,14.8,1.8,13.9,0,17,0,12,0,17,0
8/23/70 00:00,18.3,0,19.2,0,15.9,13.7,15,15.7,13.9,5.8,14.2,0,13.7,11.4,17.2,0,16.7,0,16.7,0,17.5,0,10.6,4.1,18.3,0
8/24/70 00:00,17.2,0,15.6,0,18.1,19.6,14.5,3.6,16.7,0,16.1,0,16.1,0,19.2,0,16.7,25.1,17.2,0,16.7,0,10,0.8,17,0
8/25/70 00:00,18.1,0,15.9,5.1,17.5,0,16.7,0,19.8,0,18.1,1.8,15.8,0.5,14.7,0,16.4,0,19.2,0,15.8,0,5.3,0.5,16.1,0
8/26/70 00:00,13.9,2.5,11.4,2.3,18.6,0,17.2,3,21.4,51.6,21.1,7.4,17,1.5,15.6,0,17.5,0,24.2,0,17,0,10,0.5,17.3,0
8/27/70 00:00,16.7,0,8.9,0,17.3,1.3,16.4,0,16.7,0.5,17,0,16.4,0,12.5,0,16.7,3,18.9,0.3,15,1.5,9.2,0,15.3,0
8/28/70 00:00,10.9,0.3,12.5,1.3,15.3,0,14.2,1.3,19.2,9.1,19.8,0.5,14.5,3.3,17.3,15.7,11.1,5.8,21.1,0,15.3,0,13.6,0,13.9,0
8/29/70 00:00,9.2,0.3,11.4,1.8,17,10.2,14.5,2.8,16.2,0,14.7,0,15.6,0,13.1,1,9.8,0,15.6,0,14.5,0,11.1,0,17.8,55.9
8/30/70 00:00,14.5,0,15,0,13.9,0,12.8,0.5,13.6,13.2,12.5,9.1,14.5,19.6,12.3,0,10.8,15,18.4,80.8,15.6,0,12.2,0,13.3,0
8/31/70 00:00,17.8,0,15,0,13.4,11.7,13.6,2.8,14.5,0,13.6,0,12.8,1,18.1,0,12.2,1,14.2,0,16.4,0,9.5,0,12.8,0
9/1/70 00:00,16.7,5.3,13.4,9.9,12.3,0.8,11.2,0.3,13.1,0,13.1,0,9.5,0,18.1,0.5,12.8,3,13.9,0,15.6,0,8.1,4.6,21.1,0
9/2/70 00:00,13.4,0.8,14.7,0,9.7,0,8.1,0,14.5,0,14.2,0,11.7,0,17,0,10,3.8,13.4,0,14.2,3,8.9,2.3,19.7,4.1
9/3/70 00:00,15.3,0,15.6,0,11.7,0,9.8,0,14.2,8.9,14.7,17.5,10.6,3.3,16.4,0,9.5,0.5,19.8,0.8,15.9,17,10.9,6.9,19.2,0
9/4/70 00:00,12.8,0,11.4,0.8,12,44.7,11.9,42.7,20.3,43.9,21.4,7.6,12.2,46.5,20,0,11.7,0,20.3,1.3,13.1,0,8.7,1.8,16.7,0
9/5/70 00:00,12.5,0,12.5,0,18.4,0,16.4,0,17,0.3,16.4,0,12.8,4.3,16.4,0,8.9,6.1,16.4,0,13.9,9.4,6.7,7.6,23.6,5.1
9/6/70 00:00,11.7,0.8,10.9,0,17.2,0.8,13.1,7.4,13.9,0,15.3,0,12.5,2.3,14.7,0,15,3.6,17.2,0,12.8,5.6,8.4,3.3,23.3,0
9/7/70 00:00,10.6,0.3,9.5,0,13.7,0,11.4,5.1,14.5,0,14.5,0,12.5,0,11.4,0.5,11.4,0,16.4,0,10.9,0,7,1.8,14.2,7.1
9/8/70 00:00,6.7,3.3,6.7,0,15.6,0.3,13.1,0.3,15.3,0.8,14.8,3.3,12.2,0,9.2,0,10.3,0.8,18.1,6.1,13.1,3.6,4.2,4.8,12.5,1.5
9/9/70 00:00,8.1,0,6.7,0,13.4,5.6,13.4,0.3,18.6,3.6,17,0,14.5,0,8.3,1,18.6,0.3,20.3,0,11.7,0,0,0,10.6,5.6
9/10/70 00:00,5.6,2.3,0,3.6,15.3,0,15,0,20,1,17.8,6.9,17.8,0,6.7,0,17.3,10.9,18.4,1.3,12.5,0,1.4,0,9.8,0
9/11/70 00:00,-1.1,2,1.7,5.6,15.9,1.5,15,0,15.6,0,14.7,0,13.6,0,2,0,14.7,2.8,15,0,12,0,4.2,0,7.8,11.2
9/12/70 00:00,-0.9,0,1.4,0.3,15.3,0,13.1,0,15.6,0,15,0,12.8,0,1.2,0.3,13.6,0,15,0,10.6,0,8.4,0,5.9,2
9/13/70 00:00,0.6,0,2,0,13.4,0,13.6,0,12.2,0.3,12.2,1.3,8.9,5.6,3.6,0,14.2,0,12.5,3.3,10.3,0,8.9,0.3,4.2,0
9/14/70 00:00,3.6,0,5.8,0,11.7,3.6,10,0,9.5,0,9.8,0,7.5,0,3.4,0,11.7,0.8,11.9,0,13.6,0,10.3,0,5.3,0
9/15/70 00:00,9.8,0,9.7,0,9.5,0,8.4,0,11.7,0.3,11.1,5.6,10,1,8.1,0,10.3,0,12,11.2,11.4,0,10.3,0,6.1,7.9
9/16/70 00:00,11.1,0,11.2,0,9.5,2.3,8.7,1.8,13.1,12.2,12.3,0,10,2.5,12,0,10,0,13.4,0,14.2,3.6,7.8,0,12,0
9/17/70 00:00,13.1,0,12.5,0,11.1,0,10.6,0.8,10.3,0,10,0.3,8.9,1.3,12.8,0,7.3,0.3,10.9,0.3,14.2,19.1,8.4,0,13.6,0
9/18/70 00:00,11.7,0,11.4,0,11.7,0,10,0,13.1,0,12.8,0,12,0,16.1,0,9.7,0,13.1,13.5,15,1,9.7,0.3,15.9,0
9/19/70 00:00,10,0,9.5,0,11.9,6.9,12.8,0,14.2,0,14.4,0,11.9,0,12.5,0,10,5.3,15.6,0,13.1,3.3,5.9,0.3,19.8,0
9/20/70 00:00,8.6,3,9.2,0,12.2,0,10.6,0,16.4,0,16.4,0,13.6,0,10.6,0,7.3,3.3,15.6,0,11.7,0,6.4,0,16.7,51.1
9/21/70 00:00,8.7,0,9.5,0,17,0,16.7,0.3,16.2,9.4,17.3,1.5,15,13.2,10.8,0,4.2,6.4,21.4,0,10.6,0.3,4.4,0,11.4,13.5
9/22/70 00:00,11.7,0,12.5,3.6,14.2,2.3,14.2,2.3,23.6,7.9,22.3,4.3,14.2,0.3,9.2,0,5.3,0.3,22.3,1.5,13.9,9.9,-0.3,0,8.9,0.3
9/23/70 00:00,5,5.6,4.7,0,18.7,0,17.2,5.8,14.4,0,14.5,0,14.2,0,6.4,0.3,10,5.8,15.8,0.5,9.8,0,-3.4,0,13.4,0
9/24/70 00:00,3.9,0,2,5.1,12.3,0,9.8,0,13.6,8.6,13.9,31.5,10,20.3,2.8,0,8.4,0.8,19.4,5.1,8.9,0,-4.2,2.5,11.4,0
9/25/70 00:00,6.4,0,4.2,0,12.5,2,12.8,2.8,19.2,3.8,19.5,5.6,11.9,16,4.7,0,6.4,0.3,18.3,0,11.4,0,4.5,0,8.4,1.5
